Key,Source,Context,Changes,English,Russian
meleeToolSalvageT5ImpactDriverReactDesc,items,Tool,,"Experimental model of a reactor impact driver. Experience gained from disassembling has been increased by 30%\nAll the main indicators have been significantly increased\nDoes not consume gasoline during operation and does not make sounds, which significantly reduces the chance of attracting unnecessary attention during extraction. Now the durability of the tool is its charge. It can be restored at a charging station or using reactor batteries.\nDisassembles everything that moves, has moved, or does not move at all.","Экспериментальная модель реакторного шуруповерта. Получаемый опыт за разбор увеличена на 30%\nЗначительно увеличены все основные показатели\nНе расходует бензин при работе и не издает звуки, что значительно уменьшает шанс привлечения лишнего внимания при добыче. Теперь прочность инструмента это его заряд. Его можно восстановить в зарядной станции или использовать реакторные батареи \nРазбирает все что движется или двигалось или не движется вовсе."

0000 -- MASTER BOOK -- 0000

masterMachineGunsSkillMagazine,items,item,,[DECEA3]Magazine[-] Machine gun master,[DECEA3]Журнал[-] Мастер пулеметов
masterMachineGunsSkillMagazineDesc,items,item,,"In magazines about assault weapons, you can find small articles on how people independently improve factory weapons.\n\nHaving collected a sufficient number of articles, you will be able to improve machine guns or create experimental models.","В журналах про штурмовое оружие, можной найти небольшие статьи как люди самостоятельно улучшают заводское оружие.\n\nСобрав достаточное количество статей вы сможете улучшать пулементы или создать экспериментальные модели."

MasterShotgunsSkillMagazine,items,item,,[DECEA3]Magazine[-] Shotguns master,[DECEA3]Журнал[-] Мастер дробовиков
MasterShotgunsSkillMagazineDesc,items,item,,"In magazines about shotguns, you can find small articles on how people independently improve factory weapons.\n\nHaving collected a sufficient number of articles, you can improve shotguns or create experimental models.","В журналах про дробовики, можной найти небольшие статьи как люди самостоятельно улучшают заводское оружие.\n\nСобрав достаточное количество статей вы сможете улучшать дробовики или создать экспериментальные модели."

MasterRiflesSkillMagazine,items,item,,[DECEA3]Magazine[-] Rifles master,[DECEA3]Журнал[-] Мастер винтовок
MasterRiflesSkillMagazineDesc,items,item,,"In magazines about the world of rifles, you can find small articles on how people independently improve factory weapons.\n\nHaving collected a sufficient number of articles, you can improve sniper rifles or create experimental models.","В журналах о мире винтовок, можной найти небольшие статьи как люди самостоятельно улучшают заводское оружие.\n\nСобрав достаточное количество статей вы сможете улучшать снайперские винтовки или создать экспериментальные модели."

MasterHandgunsSkillMagazine,items,item,,[DECEA3]Magazine[-] Handguns master,[DECEA3]Журнал[-] Мастер ручного оружия
MasterHandgunsSkillMagazineDesc,items,item,,"In magazines about hand weapons, you can find small articles on how people independently improve factory models of weapons.\n\nHaving collected a sufficient number of articles, you can improve automatic pistols or create experimental models.","В журналах о ручном оружии, можной найти небольшие статьи как люди самостоятельно улучшают заводские модели оружия.\n\nСобрав достаточное количество статей вы сможете улучшать автоматические пистолеты или создать экспериментальные модели."

MasterBowsSkillMagazine,items,item,,[DECEA3]Magazine[-] Archery master,[DECEA3]Журнал[-] Мастер стрельбы из луков
MasterBowsSkillMagazineDesc,items,item,,"In archery enthusiasts' magazines, you can find small articles on how people improve their weapons on their own.\n\nHaving collected a sufficient number of articles, you can improve your bow and crossbow, or create experimental models.","В журналах любителей стрельбы из лука, можной найти небольшие статьи как люди самостоятельно улучшают свое оружие.\n\nСобрав достаточное количество статей вы сможете улучшать свой лук и арбалет, или создать экспериментальные модели."

MasterWorkstationsMagazine,items,item,,[DECEA3]Magazine[-] Workstations Master,[DECEA3]Журнал[-] Мастер рабочих станций
MasterWorkstationsMagazineDesc,items,item,,"You have learned how to create any workstations. But there are articles from experts that tell how to improve them.\n\nHaving collected a sufficient number of articles, you will be able to improve your stations and create useful tools for them.","Вы научились создавать любые рабочие станции. Но есть статьи экспертов которые расказывают как их можно улучшить.\n\nСобрав достаточное количество статей вы сможете улучшать свои станции и создавать для них полезные инструменты."

MasterToolsMagazine,items,item,,[DECEA3]Magazine[-] Tools Master,[DECEA3]Журнал[-] Мастер инструментов
MasterToolsMagazineDesc,items,item,,"Learning how to create tools is not that difficult. It is difficult to understand how to improve them. Some magazines have articles on how to do this.\n\nHaving collected enough articles, you will be able to improve your tools and create experimental ones.","Научиться создавать инструменты не так сложно. Сложно понять как их улучшить. В некоторых журналах есть статьи как это можно сделать.\n\nСобрав достаточное количество статей вы сможете улучшать свои инструменты и создавать экспериментальные."

MasterElectricianMagazine,items,item,,[DECEA3]Magazine[-] Electrician Master,[DECEA3]Журнал[-] Мастер электрик
MasterElectricianMagazineDesc,items,item,,"Professional electricians sometimes leave notes on how to create complex mechanisms with your own hands. There are also notes on experimental energy sources.\n\nHaving collected a sufficient number of articles, you will be able to create complex electrical devices and energy sources.","Профессиональные электрики иногда оставляют заметки как можно создать своими руками сложные механизмы. Также попадаются заметки про экспериментальные источники энергии.\n\nСобрав достаточное количество статей вы сможете создавать сложные электроприборы и источники энергии."

MasterHeavyMeleeWeaponMagazine,items,item,,[DECEA3]Magazine[-] Master Melee Heavy Weapons,[DECEA3]Журнал[-] Мастер тяжелого оружия ближнего боя
MasterHeavyMeleeWeaponMagazineDesc,items,item,,"It is not so easy to create a strong weapon for close combat, especially for heavy types. Only a few know the secrets of creating a truly powerful weapon. You can find notes about this in magazines.\n\nHaving collected a sufficient number of articles, you will be able to improve sledgehammers, clubs and spears, or create legendary ones.","Создать крепкое оружие для ближнего боя не так просто, тем более для тяжелых видов. Только единицы знают секреты создания по настоящему мощного оружия. Заметки про это вы можете найти журналах.\n\nСобрав достаточное количество статей вы сможете улучшать кувалды, дубины и копья, или создать легендарные."

MasterLightMeleeWeaponMagazine,items,item,,[DECEA3]Magazine[-] Master Melee Light Weapons,[DECEA3]Журнал[-] Мастер легкого оружия ближнего боя
MasterLightMeleeWeaponMagazineDesc,items,item,,"A weapon for killing zombies should not only be light, but also convenient. How to make knives and brass knuckles with maximum slants is sometimes written in thematic magazines. And if you add a little electricity... Try it and the result will definitely please you. You can find notes about this in magazines.\n\nHaving collected a sufficient number of articles, you will be able to improve brass knuckles, machetes and a stun baton, or create legendary ones.","Оружие для убийства зомби должно быть не только легким, но и удобным. Как сделать максимально слалансированные ножи и кастеты иногда пишут в тематических журналах. А если добавить немного электричества... Попробуйте и результат вас однозначно порадует. Заметки про это вы можете найти журналах.\n\nСобрав достаточное количество статей вы сможете улучшать кастеты, мачете и оглушающий жезл, или создать легендарные."

MasterKitchenMagazine,items,item,,[DECEA3]Magazine[-] Kitchen Master,[DECEA3]Журнал[-] Мастер кухни
MasterKitchenMagazineDesc,items,item,,"How difficult it is when you need to eat and drink a lot of tasty things for one task. And you also need to understand how long it will work. In books about food you can learn how to create food sets.\n\nHaving collected a sufficient number of articles, you will be able to create new elixirs.","Как же сложно когда для одной задачи нужно съесть и выпить много всего вкусного. Да еще и нужно понимать как долго это будет дейтсвовать. В книгах о еде можно узнать как можно создавать комплекты еды.\n\nСобрав достаточное количество статей вы сможете создавать новые эликсиры."

MasterFarmerMagazine,items,item,,[DECEA3]Magazine[-] Master Farmer,[DECEA3]Журнал[-] Мастер фермер
MasterFarmerMagazineDesc,items,item,,"A good farmer can grow crops in any weather. Master Farmer can create new varieties of crops - which are not affected by any weather. In books on farming you can learn how to conduct plant selection and get the perfect variety.\n\nHaving collected a sufficient number of articles, you will be able to conduct regular and advanced selection in the farmer's station","Хороший фермер может вырастить урожай в любую погоду. Мастер Фермер может создавать новые сорта культур - которым ни по чем любая непогода. В книгах о фермерстве можно узнать как провести селекцию растений и получить идеальный сорт.\n\nСобрав достаточное количество статей вы сможете проводить обычную и продвинутую селекцию в станции фермера"

MasterArmorMagazine,items,item,,[DECEA3]Magazine[-] Armor Master,[DECEA3]Журнал[-] Мастер брони
MasterArmorMagazineDesc,items,item,,"Good armor is the key to long-term survival. In books about ammunition, you can learn how to create sets of experimental armor, as well as how to create new, more advanced modifications. \n\nHaving collected a sufficient number of articles, you will be able to create experimental armor and improved modifications.","Хорошая броня залог длительного выживания. В книгах про аммуницию можно узнать как можно создавать наборы экспериментальной брони, а также как создать новые, более совершенные, модификации.\n\nСобрав достаточное количество статей вы сможете создавать экспериментальную броню и улучшенные модификации."

MasterVehicleMagazine,items,item,,[DECEA3]Magazine[-] Mechanic Master,[DECEA3]Журнал[-] Мастер механик
MasterVehicleMagazineDesc,items,item,,"Experienced mechanics know how to turn any tin can into a real beast. In books for auto mechanics you can learn how to create advanced modifications.\n\nHaving collected enough articles, you will be able to create advanced modifications for your transport.","Опытные механики знают как превратить любую консервную банку в настоящего зверя. В книгах для автомехаников можно узнать как создавать продвинутые модификации.\n\nСобрав достаточное количество статей вы сможете создавать продвинутые модификации для вашего транспорта."

0000 -- PROGRESSION -- 0000

attmaster,progression,Attribute,,Master skills,Навыки мастера
bowsT1,progression,Attribute,,Improved bows and crossbows,Улучшенные луки и арбалеты

MasterMachineGunsName,progression,Attribute,,Master Machine Guns,Мастер пулеметов
MasterMachineGunsDesc,progression,Attribute,,"The skill [DECEA3]Machine Gunner lvl.5[-] makes it possible to create magazines [DECEA3]Machine Gun Master[-]\nReading these magazines improves the quality of the weapons you upgrade.","Умение [DECEA3]Пулеметчик ур.5[-] дает возможность создавать журналы [DECEA3]Мастер пулеметов[-]\nЧтение этих журналов повышает качество улучшаемого оружия."
MasterCraftingShotgunName,progression,Attribute,,Master Shotguns,Мастер дробовиков
MasterCraftingShotgunDesc,progression,Attribute,,"The skill [DECEA3]Boomstick lvl.5[-] makes it possible to create magazines [DECEA3]Shotguns master[-]\nReading these magazines improves the quality of the weapons you upgrade.","Умение [DECEA3]Бумпалка ур.5[-] дает возможность создавать журналы [DECEA3]Мастер дробовиков[-]\nЧтение этих журналов повышает качество улучшаемого оружия."
MasterCraftingRifleName,progression,Attribute,,Master Rifles,Мастер винтовок
MasterCraftingRifleDesc,progression,Attribute,,"The skill [DECEA3]Dead Eye lvl.5[-] makes it possible to create magazines [DECEA3]Rifles master[-]\nReading these magazines improves the quality of the weapons you upgrade.","Умение [DECEA3]Безжалостный снайпер ур.5[-] дает возможность создавать журналы [DECEA3]Мастер винтовок[-]\nЧтение этих журналов повышает качество улучшаемого оружия."
MasterCraftingHandgunsName,progression,Attribute,,Master Handguns,Мастер ручного оружия
MasterCraftingHandgunsDesc,progression,Attribute,,"The skill [DECEA3]Gunslinger lvl.5[-] makes it possible to create magazines [DECEA3]Handguns master[-]\nReading these magazines improves the quality of the weapons you upgrade.","Умение [DECEA3]Короткоствол ур.5[-] дает возможность создавать журналы [DECEA3]Мастер ручного оружия[-]\nЧтение этих журналов повышает качество улучшаемого оружия."
MasterCraftingBowsName,progression,Attribute,,Master Archery,Мастер стрельбы из луков
MasterCraftingBowsDesc,progression,Attribute,,"The skill [DECEA3]Archery lvl.5[-] makes it possible to create magazines [DECEA3]Bows master[-]\nReading these magazines improves the quality of the weapons you upgrade.","Умение [DECEA3]Стрельбы из лука ур.5[-] дает возможность создавать журналы [DECEA3]Мастер луков и арбалетов[-]\nЧтение этих журналов повышает качество улучшаемого оружия."
MasterWorkstationsName,progression,Attribute,,Master Workstations,Мастер рабочих станций
MasterWorkstationsDesc,progression,Attribute,,"The skill [DECEA3]Advanced Engineering lvl.5[-] makes it possible to create magazines [DECEA3]Workstation Master[-]\nReading these magazines opens up new stations and tools for them.","Умение [DECEA3]Продвинутое проектирование ур.5[-] дает возможность создавать журналы [DECEA3]Мастер рабочих станций[-]\nЧтение этих журналов открывает новые станции и инструменты к ним."
MasterToolsName,progression,Attribute,,Master Tools,Мастер инструментов
MasterToolsDesc,progression,Attribute,,"Any of the skills [DECEA3]Miner 69'er lvl.5[-], [DECEA3]Advanced Engineering lvl.5[-] or [DECEA3]Salvage Operations lvl.5[-] makes it possible to create magazines [DECEA3]Tools Master[-]\nReading these magazines improves the quality of the tool.","Любое из умений [DECEA3]Долбатель ур.5[-], [DECEA3]Продвинутое проектирование ур.5[-] или [DECEA3]Сбор трофеев ур.5[-] дает возможность создавать журналы [DECEA3]Мастер инструментов[-]\nЧтение этих журналов повышает качество инструмента."
MasterElectricianName,progression,Attribute,,Master Electrician,Мастер электрик
MasterElectricianDesc,progression,Attribute,,"The skill [DECEA3]Advanced Engineering lvl.5[-] makes it possible to create magazines [DECEA3]Electrician Master[-]\nReading these magazines will allow you to create new items.","Умение [DECEA3]Продвинутое проектирование ур.5[-] дает возможность создавать журналы [DECEA3]Мастер Электрик[-]\nЧтение этих журналов позволят создавать новые предметы."
MasterVehicleName,progression,Attribute,,Master Mechanic,Мастер механик
MasterVehicleDesc,progression,Attribute,,"The skill [DECEA3]Grease Monkey lvl.5[-] allows you to create journals [DECEA3]Master Mechanic[-]\nReading these journals will allow you to create new modifications for your vehicle.","Умение [DECEA3]Механик ур.5[-] дает возможность создавать журналы [DECEA3]Мастер Механик[-]\nЧтение этих журналов позволят создавать новые модификации для вашего транспорта."
MasterHeavyMeleeWeaponName,progression,Attribute,,Master Melee Heavy Weapons,Мастер тяжелого оружия ближнего боя
MasterHeavyMeleeWeaponDesc,progression,Attribute,,"Any of the skills [DECEA3]Skull Crusher lvl.5[-], [DECEA3]Pummel Pete lvl.5[-] or [DECEA3]Spear Master lvl.5[-] makes it possible to create magazines [DECEA3]Master Melee Heavy Weapons[-]\nReading these magazines improves the quality of the weapons you upgrade.","Любое из умений [DECEA3]Дробитель черепов ур.5[-], [DECEA3]Громила Пит ур.5[-] или [DECEA3]Мастер копья ур.5[-] дает возможность создавать журналы [DECEA3]Мастер тяжелого оружия ближнего боя[-]\nЧтение этих журналов повышает качество улучшаемого оружия."
MasterLightMeleeWeaponName,progression,Attribute,,Master Melee Light Weapons,Мастер легкого оружия ближнего боя
MasterLightMeleeWeaponDesc,progression,Attribute,,"Any of the skills [DECEA3]The Brawler lvl.5[-], [DECEA3]Deep cuts lvl.5[-] or [DECEA3]Electrocutioner lvl.5[-] makes it possible to create magazines [DECEA3]Master Melee Light Weapons[-]\nReading these magazines improves the quality of the weapons you upgrade.","Любое из умений [DECEA3]Драчун ур.5[-], [DECEA3]Глубокие раны ур.5[-] или [DECEA3]Электрочикатило ур.5[-] дает возможность создавать журналы [DECEA3]Мастер легкого оружия ближнего боя[-]\nЧтение этих журналов повышает качество улучшаемого оружия."

MasterKitchenName,progression,Attribute,,Master Kitchen,Мастер кухни
MasterKitchenDesc,progression,Attribute,,"The skill [DECEA3]Master Chef lvl.5[-] makes it possible to create magazines [DECEA3]Kitchen Master[-]\nReading these journals will allow you to create new elixirs.","Умение [DECEA3]Шеф повар ур.5[-] дает возможность создавать журналы [DECEA3]Мастер Кухни[-]\nЧтение этих журналов позволят создавать новые эликсиры."

MasterFarmerName,progression,Attribute,,Master Farmer,Мастер фермер
MasterFarmerDesc,progression,Attribute,,"The skill [DECEA3]Living off the land lvl.3[-] makes it possible to create magazines [DECEA3]Farmer Master[-]\nReading these journals will allow you to conduct plant selection at the Farmer Station","Умение [DECEA3]Фермерство и земледелие ур.3[-] дает возможность создавать журналы [DECEA3]Мастер Фермер[-]\nЧтение этих журналов позволят проводить селекцию растений в Фермерской станции"

MasterArmorName,progression,Attribute,,Master Armor,Мастер брони
MasterArmorDesc,progression,Attribute,,"Any of the [DECEA3]Heavy Armor Lv.4[-] or [DECEA3]Medium Armor Lv.4[-] skills allows you to create [DECEA3]Armor Master[-] magazines\nReading these magazines increases the quality of the armor you create. It also opens up the possibility of creating advanced modifications.","Любое из умений [DECEA3]Тяжелая броня ур.4[-] или [DECEA3]Средняя броня ур.4[-] дает возможность создавать журналы [DECEA3]Мастер брони[-]\nЧтение этих журналов повышает качество создаваемой брони. А также открывает возможность создания продвинутых модификаций."

masterToolsT1-1,progression,Attribute,,Reinforced parts Mod,Мод Усиленные части
masterToolsT1-2,progression,Attribute,,Elongated Core Mod,Мод Удлиненная серцевина
masterToolsT1-3,progression,Attribute,,Reactor tool booster Mod,Мод Бустер реакторных инструментов
masterToolsT1-4,progression,Attribute,,Enhanced Mechanisms Mod,Мод Улучшенные механизмы
masterToolsT1-5,progression,Attribute,,Fast Mechanisms Mod,Мод Быстрые механизмы
masterToolsT1-6,progression,Attribute,,Spare Bolt Box Mod,Мод Запасная коробка для болтов
masterToolsT1-7,progression,Attribute,,Lucky Mining Mod,Мод Удачная добыча

masterworkstationsT1-1,progression,Attribute,,Tier 1: Kitchen Stove,Уровень 1: Кухонная плита
masterworkstationsT1-2,progression,Attribute,,Tier 1: Gatherer,Уровень 1: Собиратель
masterworkstationsT1-3,progression,Attribute,,Tier 1: Tarp,Уровень 1: Парусина
masterworkstationsT1-4,progression,Attribute,,Tier 1: Water Filter,Уровень 1: Фильтр для воды
masterworkstationsT1-5,progression,Attribute,,Tier 1: [DECEA3]Improved[-] Dew Collector,Уровень 1: [DECEA3]Улучшенный[-] Коллектор росы

masterworkstationsT2-1,progression,Attribute,,Tier 2: [DECEA3]Improved[-] Workbench,Уровень 2: [DECEA3]Улучшенный[-] Верстак
masterworkstationsT2-2,progression,Attribute,,Tier 2: [DECEA3]Improvement[-] Small Parts,Уровень 2: [DECEA3]Улучшение[-] Мелкие запчасти
masterworkstationsT2-3,progression,Attribute,,Tier 2: [DECEA3]Improvement[-] Advanced tools,Уровень 2: [DECEA3]Улучшение[-] Продвитуные инструменты

masterworkstationsT3-1,progression,Attribute,,Tier 3: [DECEA3]Improved[-] Cement Mixer,Уровень 3: [DECEA3]Улучшенная[-] Бетономешалка

masterworkstationsT4-1,progression,Attribute,,Tier 4: [DECEA3]Improved[-] Forge,Уровень 4: [DECEA3]Улучшенная[-] Кузница
masterworkstationsT4-2,progression,Attribute,,Tier 4: [DECEA3]Improved[-] Bellows,Уровень 4: [DECEA3]Улучшенные[-] Кузнечные меха
masterworkstationsT4-3,progression,Attribute,,Tier 4: [DECEA3]Improved[-] Anvil,Уровень 4: [DECEA3]Улучшенная[-] Наковальня

mastertoolsT1,progression,Attribute,,"Tier 1: [DECEA3]Improved[-] Auger, Chainsaw, Impact driver, Nailgun","Уровень 1: [DECEA3]Улучшенные[-] Бур, Бензопила, Шуруповерт, Гвоздомет"
mastertoolsT2,progression,Attribute,,"Tier 1: [FFB800]Reactor[-] Auger, Impact driver","Уровень 1: [FFB800]Реакторные[-] Бур, Шуруповерт"

MasterElectricianT1-1,progression,Attribute,,Tier 1: Solar bank,Уровень 1: Солнечная батарея
MasterElectricianT1-2,progression,Attribute,,Tier 1: Industrial Engine,Уровень 1: Промышленный двигатель
MasterElectricianT1-3,progression,Attribute,,Tier 1: Electric Wire Relay [DECEA3]Improved[-],Уровень 1: Электрическое реле [DECEA3]Улучшенное[-]
MasterElectricianT1-4,progression,Attribute,,Tier 1: Electric Timer Relay [DECEA3]Improved[-],Уровень 1: Электрическое реле c таймером [DECEA3]Улучшенное[-]
MasterElectricianT1-5,progression,Attribute,,Tier 1: Switch [DECEA3]Improved[-],Уровень 1: Выключатель [DECEA3]Улучшенный[-]
MasterElectricianT1-6,progression,Attribute,,Tier 1: Motion Sensor [DECEA3]Improved[-],Уровень 1: Датчик движения [DECEA3]Улучшенный[-]
MasterElectricianT1-7,progression,Attribute,,Tier 1: Blade Trap [DECEA3]Improved[-],Уровень 1: Ловушка с клинками [DECEA3]Улучшенная[-]
MasterElectricianT1-8,progression,Attribute,,Tier 1: Electric Fence Post [DECEA3]Improved[-],Уровень 1: Часть электрического забора  [DECEA3]Улучшенная[-]
MasterElectricianT1-9,progression,Attribute,,Tier 1: Blade Trap [FF6666]Experimental[-],Уровень 1: Ловушка с клинками [FF6666]Экспериментальная[-]
MasterElectricianT1-10,progression,Attribute,,Tier 1: Electric Fence Post [FF6666]Improved[-],Уровень 1: Часть электрического забора  [FF6666]Экспериментальная[-]

MasterElectricianT4-1,progression,Attribute,,Tier 4: Charging station [FFB800]Reactor[-],Уровень 4: Зарядная станция [FFB800]Реактор[-]
MasterElectricianT4-2,progression,Attribute,,Tier 4: Generator [DECEA3]Industrial[-],Уровень 4: Генератор [DECEA3]Промышленный[-]
MasterElectricianT4-3,progression,Attribute,,Tier 4: [FFB800]Reactor[-] Power Bank,Уровень 4: [FFB800]Реакторный[-] Блок Питания

MasterElectricianT5-1,progression,Attribute,,Tier 5: JetPack Mod,Уровень 5: Мод Реактивный ранец
MasterElectricianT5-2,progression,Attribute,,Tier 5: Increased Battery Mod,Уровень 5: Мод Увеличенная батарея
MasterElectricianT5-3,progression,Attribute,,Tier 5: Advanced Electronics Mod,Уровень 5: Мод Продвинутая электроника
MasterElectricianT5-4,progression,Attribute,,Tier 5: Reactor tool booster Mod,Уровень 5: Мод Бустер реакторных инструментов
MasterElectricianT5-5,progression,Attribute,,Tier 5: Reactor accelerator Mod,Уровень 5: Мод Реакторный ускоритель

MasterVehicleT1-1,progression,Attribute,,Tier 1: Vehicle Fuel Saver Mod,Уровень 1: Мод Ограничитель расхода топлива
MasterVehicleT1-2,progression,Attribute,,Tier 1: Vehicle Reserve Fuel Tank Mod,Уровень 1: Мод Резервный бак
MasterVehicleT1-3,progression,Attribute,,Tier 1: Vehicle Armor Mod,Уровень 1: Мод Броня
MasterVehicleT1-4,progression,Attribute,,Tier 1: Vehicle Super Charger Mod,Уровень 1: Мод Заряженный

MasterArmorT1-1,progression,Attribute,,Tier 1: Armor Crafting Kit [DECEA3]Improved[-],Уровень 1: Принадлежности для брони [DECEA3]Улучшенные[-]
MasterArmorT1-2,progression,Attribute,,Tier 1: Armor Quad Pocket Mod,Уровень 1: Мод «Четверная бронированная сумка»
MasterArmorT1-3,progression,Attribute,,Tier 1: Armor Headset Mod. [DECEA3]Improved[-],Уровень 1: Мод Гарнитура брони. [DECEA3]Улучшенная[-]

MasterArmorT2-1,progression,Attribute,,Tier 2: LSS-1 Mod. [DECEA3]Head[-],Уровень 2: Мод LSS-1. [DECEA3]Голова[-]
MasterArmorT2-2,progression,Attribute,,Tier 2: LSS-1 Mod. [DECEA3]Chest[-],Уровень 2: Мод LSS-1. [DECEA3]Тело[-]
MasterArmorT2-3,progression,Attribute,,Tier 2: LSS-1 Mod. [DECEA3]Hands[-],Уровень 2: Мод LSS-1. [DECEA3]Руки[-]
MasterArmorT2-4,progression,Attribute,,Tier 2: LSS-1 Mod. [DECEA3]Feet[-],Уровень 2: Мод LSS-1. [DECEA3]Ноги[-]
MasterArmorT2-5,progression,Attribute,,Tier 2: Defender-Z Mod. [DECEA3]Head[-],Уровень 2: Мод Защитник-Z. [DECEA3]Голова[-]
MasterArmorT2-6,progression,Attribute,,Tier 2: Defender-Z Mod. [DECEA3]Chest[-],Уровень 2: Мод Защитник-Z. [DECEA3]Тело[-]
MasterArmorT2-7,progression,Attribute,,Tier 2: Defender-Z Mod. [DECEA3]Hands[-],Уровень 2: Мод Защитник-Z. [DECEA3]Руки[-]
MasterArmorT2-8,progression,Attribute,,Tier 2: Defender-Z Mod. [DECEA3]Feet[-],Уровень 2: Мод Защитник-Z. [DECEA3]Ноги[-]

MasterArmorT3,progression,Attribute,,Tier 3: Armor [FFB800]Rescuer[-],Уровень 3: Броня [FFB800]Спасатель[-]
MasterArmorT4,progression,Attribute,,Tier 4: Armor [FFB800]Predator[-],Уровень 4: Броня [FFB800]Хищник[-]
MasterArmorT5,progression,Attribute,,Tier 5: Armor [FFB800]Maus[-],Уровень 5: Броня [FFB800]Маус[-]

MasterMachineGunsT3-1,progression,Attribute,,Tier 3: [DECEA3]Improved[-] Machine Gun Parts Mod,Уровень 3: Мод «Части пулемета». [DECEA3]Улучшенные[-]
MasterMachineGunsT3-2,progression,Attribute,,Tier 3: [DECEA3]Improved[-] Drum Magazine Mod,Уровень 3: Мод «Барабанный магазин». [DECEA3]Улучшенный[-]
MasterMachineGunsT3-3,progression,Attribute,,Tier 3: [DECEA3]Experimental[-] Gun Booster Mod,Уровень 3: Мод «Бустер оружия». [DECEA3]Экспериментальный[-]

MasterShotgunT3-1,progression,Attribute,,Tier 3: [DECEA3]Improved[-] Shotgun Parts Mod,Уровень 3: Мод «Части дробовика». [DECEA3]Улучшенные[-]
MasterShotgunT3-2,progression,Attribute,,Tier 3: [DECEA3]Improved[-] Fore Grip Mod,Уровень 3: Мод «Передняя рукоятка». [DECEA3]Улучшенный[-]
MasterShotgunT3-3,progression,Attribute,,Tier 3: [DECEA3]Improved[-] Cripple 'Em Mod,Уровень 3: Мод «Разрывные пули». [DECEA3]Улучшенный[-]

MasterHandgunsT3-1,progression,Attribute,,Tier 3: [DECEA3]Improved[-] Pistols Parts Mod,Уровень 3: Мод «Части пистолета». [DECEA3]Улучшенные[-]
MasterHandgunsT3-2,progression,Attribute,,Tier 3: [DECEA3]Improved[-] Magazine Extender Mod,Уровень 3: Мод «Увеличенный магазин». [DECEA3]Улучшенный[-]
MasterHandgunsT3-3,progression,Attribute,,Tier 3: [DECEA3]Improved[-] Rad Remover Mod,Уровень 3: Мод «Подавитель радиации». [DECEA3]Улучшенный[-]

MasterRifleT3-1,progression,Attribute,,Tier 3: [DECEA3]Improved[-] Rifle Parts Mod,Уровень 3: Мод «Части винтовки». [DECEA3]Улучшенные[-]
MasterRifleT3-2,progression,Attribute,,Tier 3: [DECEA3]Improved[-] Bipod Mod,Уровень 3: Мод «Сошка». [DECEA3]Улучшенный[-]
MasterRifleT3-3,progression,Attribute,,Tier 3: [DECEA3]Improved[-] Silencer Mod,Уровень 3: Мод «Глушитель». [DECEA3]Улучшенный[-]
MasterRifleT3-4,progression,Attribute,,Tier 3: [DECEA3]Experimental[-] Damage Accumulator Mod,Уровень 3: Мод «Накопитель урона». [DECEA3]Экспериментальный[-]

0000 -- FARMING -- 0000

farmerStation,blocks,Workstation,,Farmer Station,Фермерская станция
farmerStationDesc,blocks,Workstation,,"This station allows you to grow seedlings of any plants that mature much faster and save your resources. You can also conduct plant selection and get more advanced varieties that are unpretentious to external conditions, mature faster and do not require sowing","Эта станция позволяет выращивать рассаду любых растений, которые созревают значительно быстрее и экономят ваши ресурсы. Так же вы можете проводить селекцию растений и получить более совершенные сорта которые неприхотливы к внешним условия, быстрее созревают и не требуют посевной"
HydroponicStation,blocks,Workstation,,Hydroponic station,Гидропонная станция
HydroponicStationDesc,blocks,Workstation,,"This station allows you to grow any plants in a short time","Эта станция позволяет выращивать любые растения за короткий срок"

seedsT3-1,progression,Attribute,,Tier 3: Fertilizer,Уровень 3: Удобрение
seedsT3-2,progression,Attribute,,Tier 3: Cotton [DECEA3]Seedling[-],Уровень 3: Хлопок [DECEA3]Рассада[-]
seedsT3-3,progression,Attribute,,Tier 3: Goldenrod and Chrysanthemum [DECEA3]Seedling[-],Уровень 3: Золотарник и Хризантема [DECEA3]Рассада[-]
seedsT3-4,progression,Attribute,,Tier 3: Coffee [DECEA3]Seedling[-],Уровень 3: Кофе [DECEA3]Рассада[-]
seedsT3-5,progression,Attribute,,Tier 3: Yucca [DECEA3]Seedling[-],Уровень 3: Юкка [DECEA3]Рассада[-]
seedsT3-6,progression,Attribute,,Tier 3: Aloe [DECEA3]Seedling[-],Уровень 3: Алое [DECEA3]Рассада[-]
seedsT3-7,progression,Attribute,,Tier 3: Blueberry [DECEA3]Seedling[-],Уровень 3: Черника [DECEA3]Рассада[-]
seedsT3-8,progression,Attribute,,Tier 3: Hop [DECEA3]Seedling[-],Уровень 3: Хмель [DECEA3]Рассада[-]
seedsT3-9,progression,Attribute,,Tier 3: Pumpkin [DECEA3]Seedling[-],Уровень 3: Тыква [DECEA3]Рассада[-]
seedsT3-10,progression,Attribute,,Tier 3: Mushroom [DECEA3]Seedling[-],Уровень 3: Грибы [DECEA3]Рассада[-]
seedsT3-11,progression,Attribute,,Tier 3: Corn [DECEA3]Seedling[-],Уровень 3: Кукуруза [DECEA3]Рассада[-]
seedsT3-12,progression,Attribute,,Tier 3: Potato [DECEA3]Seedling[-],Уровень 3: Картошка [DECEA3]Рассада[-]

